"No.","Time","Source","Destination","Protocol","Length","Info"
"318","0.335344","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"319","0.335562","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 11"
"320","0.335866","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"321","0.336520","","","CAN","16","STD: 0x00000152   f9 c4 00 00 00 00 08 80"
"322","0.338266","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"323","0.338559","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"324","0.342086","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 00 00 00"
"325","0.343006","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"326","0.345233","","","CAN","16","STD: 0x00000372   00 10 00 00 00 00 00 00"
"327","0.346080","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"328","0.347768","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"329","0.347994","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"330","0.348296","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"331","0.349350","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"332","0.353036","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"333","0.354729","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"334","0.355033","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"335","0.355345","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"336","0.355560","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 12"
"337","0.355860","","","CAN","16","STD: 0x00000280   00 0d 00 00 00 00 00 00"
"338","0.356527","","","CAN","16","STD: 0x00000152   f1 d4 00 00 00 00 08 80"
"339","0.357767","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"340","0.358087","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"341","0.359438","","","CAN","16","STD: 0x00000282   8e 42 00 4d 50 01 2a 00"
"342","0.363036","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"343","0.366121","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"344","0.367831","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"345","0.368121","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"346","0.368423","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"347","0.369070","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"348","0.369372","","","CAN","16","STD: 0x000003d1   9e 0f 00 00 fd 00 00 00"
"349","0.373041","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"350","0.374726","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"351","0.375030","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"352","0.375341","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"353","0.375558","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 13"
"354","0.375860","","","CAN","16","STD: 0x00000280   00 0e 00 00 00 00 00 00"
"355","0.376502","","","CAN","16","STD: 0x00000152   f1 e4 00 00 00 00 08 80"
"356","0.376807","","","CAN","9","STD: 0x00000376   fa"
"357","0.377765","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"358","0.378070","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"359","0.378371","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"360","0.378675","","","CAN","16","STD: 0x00000362   30 70 60 b7 4f 3e bf 04"
"361","0.378892","","","CAN","16","STD: 0x00000361   00 01 31 d8 65 00 00 00"
"362","0.383039","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"363","0.386112","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4e 03 00"
"364","0.387844","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"365","0.388151","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"366","0.388450","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"367","0.389066","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"368","0.390101","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 01 00 00"
"369","0.393051","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"370","0.394732","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"371","0.395037","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"372","0.395344","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"373","0.395560","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 14"
"374","0.395859","","","CAN","16","STD: 0x00000280   00 0f 00 00 00 00 00 00"
"375","0.396500","","","CAN","16","STD: 0x00000152   f9 f4 00 00 00 00 08 80"
"376","0.397693","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"377","0.397981","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"378","0.403002","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"379","0.406067","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"380","0.407751","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"381","0.408069","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"382","0.408358","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"383","0.409056","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"384","0.409361","","","CAN","16","STD: 0x00000282   93 52 00 4d 50 01 2a 00"
"385","0.413024","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"386","0.414721","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"387","0.415021","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"388","0.415325","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"389","0.415557","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 15"
"390","0.416077","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"391","0.416276","","","CAN","16","STD: 0x00000280   00 00 00 00 00 00 00 00"
"392","0.416601","","","CAN","16","STD: 0x00000152   f9 04 00 00 00 00 08 80"
"393","0.417784","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"394","0.418013","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"395","0.423026","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"396","0.426176","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"397","0.426406","","","CAN","9","STD: 0x00000376   fa"
"398","0.427583","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"399","0.427902","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"400","0.428192","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"401","0.428500","","","CAN","16","STD: 0x00000361   00 01 31 d8 66 00 00 00"
"402","0.428715","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"403","0.429013","","","CAN","16","STD: 0x00000362   31 70 60 b7 4f 3e bf 04"
"404","0.429497","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"405","0.433029","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"406","0.434726","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"407","0.435030","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"408","0.435339","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"409","0.435557","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 16"
"410","0.435858","","","CAN","16","STD: 0x00000280   00 01 00 00 00 00 00 00"
"411","0.436515","","","CAN","16","STD: 0x00000152   f1 14 00 00 00 00 08 80"
"412","0.437697","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"413","0.438002","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"414","0.438321","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 02 00 00"
"415","0.443030","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"416","0.445251","","","CAN","16","STD: 0x00000372   00 20 00 00 00 00 00 00"
"417","0.446089","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"418","0.447729","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"419","0.448028","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"420","0.448328","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"421","0.449447","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"422","0.453031","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"423","0.454725","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"424","0.455028","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"425","0.455337","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"426","0.455552","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 17"
"427","0.455858","","","CAN","16","STD: 0x00000280   00 02 00 00 00 00 00 00"
"428","0.456522","","","CAN","16","STD: 0x00000152   f1 24 00 00 00 00 08 80"
"429","0.457752","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"430","0.457970","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"431","0.459485","","","CAN","16","STD: 0x00000282   93 62 00 4d 50 01 2a 00"
"432","0.463096","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"433","0.466097","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4e 03 00"
"434","0.467552","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"435","0.467847","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"436","0.468139","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"437","0.469088","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"438","0.469382","","","CAN","16","STD: 0x000003d1   a1 0f 00 00 fd 00 00 00"
"439","0.473000","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"440","0.474695","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"441","0.474984","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"442","0.475276","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"443","0.475570","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"444","0.475779","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 18"
"445","0.476067","","","CAN","16","STD: 0x00000280   00 03 00 00 00 00 00 00"
"446","0.476536","","","CAN","16","STD: 0x00000152   f9 34 00 00 00 00 08 80"
"447","0.476836","","","CAN","16","STD: 0x00000660   ff ff 13 9c 00 00 00 d3"
"448","0.477042","","","CAN","9","STD: 0x00000376   fa"
"449","0.477606","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"450","0.477887","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"451","0.478185","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"452","0.478483","","","CAN","16","STD: 0x00000362   31 70 60 b7 4f 3e bf 04"
"453","0.478690","","","CAN","16","STD: 0x00000361   00 01 31 d8 67 00 00 00"
"454","0.482996","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"455","0.486040","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 03 00 00"
"456","0.486351","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"457","0.487930","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"458","0.488145","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"459","0.488439","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"460","0.489087","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"461","0.492992","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"462","0.494692","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"463","0.494986","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"464","0.495278","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"465","0.495572","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"466","0.495777","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 19"
"467","0.496067","","","CAN","16","STD: 0x00000280   00 04 00 00 00 00 00 00"
"468","0.496549","","","CAN","16","STD: 0x00000152   f1 44 00 00 00 00 08 80"
"469","0.497699","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"470","0.497925","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"471","0.503023","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"472","0.506068","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"473","0.507472","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"474","0.507791","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"475","0.508078","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"476","0.509105","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"477","0.509408","","","CAN","16","STD: 0x00000282   93 72 00 4d 50 01 2a 00"
"478","0.513020","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"479","0.514715","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"480","0.515016","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"481","0.515317","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"482","0.515536","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 1a"
"483","0.515842","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"484","0.516058","","","CAN","16","STD: 0x00000280   00 05 00 00 00 00 00 00"
"485","0.516547","","","CAN","16","STD: 0x00000152   f9 54 00 00 00 00 08 80"
"486","0.517562","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"487","0.517852","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"488","0.523032","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"489","0.526131","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"490","0.526351","","","CAN","9","STD: 0x00000376   fa"
"491","0.527652","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"492","0.527942","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"493","0.528245","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"494","0.528551","","","CAN","16","STD: 0x00000361   00 01 31 d8 68 00 00 00"
"495","0.528767","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"496","0.529068","","","CAN","16","STD: 0x00000362   32 70 60 b7 4f 3e bf 04"
"497","0.529557","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"498","0.533027","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"499","0.534059","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 04 00 00"
"500","0.534727","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"501","0.535031","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"502","0.535339","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"503","0.535557","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 1b"
"504","0.535860","","","CAN","16","STD: 0x00000280   00 06 00 00 00 00 00 00"
"505","0.536528","","","CAN","16","STD: 0x00000152   f9 64 00 00 00 00 08 80"
"506","0.537602","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"507","0.537906","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"508","0.543020","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"509","0.545238","","","CAN","16","STD: 0x00000372   00 38 00 00 00 00 00 00"
"510","0.546048","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4e 03 00"
"511","0.546502","","","CAN","16","STD: 0x00000374   40 08 00 00 b0 00 00 00"
"512","0.547479","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"513","0.547756","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"514","0.548043","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"515","0.549459","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"516","0.552989","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"517","0.554696","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"518","0.554988","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"519","0.555277","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"520","0.555893","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"521","0.555913","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 1c"
"522","0.556131","","","CAN","16","STD: 0x00000280   00 07 00 00 00 00 00 00"
"523","0.556591","","","CAN","16","STD: 0x00000152   f1 74 00 00 00 00 08 80"
"524","0.557591","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"525","0.557807","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"526","0.559510","","","CAN","16","STD: 0x00000282   93 82 00 4d 50 01 2a 00"
"527","0.562985","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"528","0.566019","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"529","0.567698","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"530","0.567923","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"531","0.568229","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"532","0.569167","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"533","0.569485","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"534","0.573008","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"535","0.574722","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"536","0.575024","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"537","0.575333","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"538","0.575549","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 1d"
"539","0.575853","","","CAN","16","STD: 0x00000280   00 08 00 00 00 00 00 00"
"540","0.576501","","","CAN","16","STD: 0x00000152   f1 84 00 00 00 00 08 80"
"541","0.576806","","","CAN","9","STD: 0x00000376   fa"
"542","0.577542","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"543","0.577845","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"544","0.578153","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"545","0.578368","","","CAN","16","STD: 0x00000361   00 01 31 d8 69 00 00 00"
"546","0.578668","","","CAN","16","STD: 0x00000362   32 70 60 b7 4f 3e bf 04"
"547","0.582025","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 05 00 00"
"548","0.583027","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"549","0.586040","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"550","0.587594","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"551","0.587884","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"552","0.588186","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"553","0.589166","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"554","0.593013","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"555","0.594723","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"556","0.595028","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"557","0.595337","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"558","0.595551","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 1e"
"559","0.595848","","","CAN","16","STD: 0x00000280   00 09 00 00 00 00 00 00"
"560","0.596499","","","CAN","16","STD: 0x00000152   f9 94 00 00 00 00 08 80"
"561","0.597465","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"562","0.597759","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"563","0.603007","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"564","0.606173","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"565","0.607615","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"566","0.607862","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"567","0.608152","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"568","0.609156","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"569","0.609463","","","CAN","16","STD: 0x00000282   98 92 00 4d 50 01 2a 00"
"570","0.613015","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"571","0.614720","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"572","0.615024","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"573","0.615329","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"574","0.615544","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 1f"
"575","0.615846","","","CAN","16","STD: 0x00000280   00 0a 00 00 00 00 00 00"
"576","0.616528","","","CAN","16","STD: 0x00000152   f9 a4 00 00 00 00 08 80"
"577","0.617465","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"578","0.617755","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"579","0.623010","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"580","0.626114","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"581","0.626435","","","CAN","9","STD: 0x00000376   fa"
"582","0.627357","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"583","0.627647","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"584","0.627950","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"585","0.628259","","","CAN","16","STD: 0x00000361   00 01 31 d8 6a 00 00 00"
"586","0.628475","","","CAN","16","STD: 0x00000360   00 00 53 62 30 40 01 00"
"587","0.628779","","","CAN","16","STD: 0x00000362   31 70 60 b7 4f 3e bf 04"
"588","0.629277","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
